PERMNO,date,SHRCD,PRC,SHROUT,mcap,year,GVKEY,LPERMNO,TIC,CONM,SIC,CIK,LINKDT,LINKENDDT,gvkey,fyear,revt,CPI_factor,adj_mcap,adj_mcap_category
60441,1983-12-30,11.0,13.0,35343.0,8.66224676301658,1983,5211.0,60441.0,MIR.1,MIRAGE RESORTS INC,7990,42246.0,1978-08-15,2000-06-30,5211.0,1983.0,369.981,2.946824457593688,9.13160102870394,9.0-10.0
31131,1983-12-30,10.0,24.0,17138.0,8.614171380206377,1983,4136.0,31131.0,XIDX1,DYSAN CORP,3572,350081.0,1981-01-27,1981-01-29,4136.0,1983.0,180.013,2.946824457593688,9.083525645893737,9.0-10.0
21928,1983-12-30,11.0,33.5,16274.0,8.73653911869644,1983,5870.0,21928.0,IDA,IDACORP INC,4911,1057877.0,1951-01-01,1962-01-30,5870.0,1983.0,376.144,2.946824457593688,9.2058933843838,9.0-10.0
24424,1983-12-30,11.0,23.875,52268.0,9.096179262684096,1983,11052.0,24424.0,UTP,UTAH POWER & LIGHT,4911,102491.0,1951-01-01,1962-01-30,11052.0,1983.0,854.898,2.946824457593688,9.565533528371457,9.0-10.0
52695,1983-12-30,11.0,61.5,14409.0,8.947508957134042,1983,5256.0,52695.0,GWW,GRAINGER (W W) INC,5000,277135.0,1971-06-23,,5256.0,1983.0,880.076,2.946824457593688,9.416863222821402,9.0-10.0
80099,1983-12-30,11.0,24.875,16862.0,8.622672174383245,1983,11090.0,80099.0,VNCP,VALLEY NATIONAL CORP ARIZONA,6020,1074011.0,1972-12-14,1993-03-31,11090.0,1983.0,813.88,2.946824457593688,9.092026440070605,9.0-10.0
22613,1983-12-30,11.0,18.5,49182.0,8.958977913873278,1983,8804.0,22613.0,NCE.1,NEW CENTURY ENERGIES INC,4931,1004858.0,1951-01-01,1962-01-30,8804.0,1983.0,1628.641,2.946824457593688,9.428332179560638,9.0-10.0
55482,1983-12-30,10.0,24.0,16125.0,8.587710965018912,1983,3188.0,55482.0,CPG.1,COLONIAL PENN GROUP INC,6311,21872.0,1972-09-06,1986-01-31,3188.0,1983.0,1241.351,2.946824457593688,9.057065230706272,9.0-10.0
11674,1983-12-30,11.0,13.75,130335.0,9.253363754444852,1983,3897.0,11674.0,DTE,DTE ENERGY CO,4931,936340.0,1996-01-02,,3897.0,1983.0,2309.657,2.946824457593688,9.722718020132213,9.0-10.0
40539,1983-12-30,11.0,43.25,17921.0,8.889348351633902,1983,11672.0,40539.0,TJX,TJX COS INC (THE),5651,109198.0,1964-05-12,,11672.0,1983.0,2613.666,2.946824457593688,9.358702617321264,9.0-10.0
61284,1983-12-30,11.0,39.0,15639.0,8.785273586673181,1983,2051.0,61284.0,BBI.2,BARNETT BANKS INC,6020,10012.0,1972-12-14,1998-01-09,2051.0,1983.0,988.447,2.946824457593688,9.254627852360542,9.0-10.0
18999,1983-12-30,11.0,31.75,33140.0,9.022096233711313,1983,3224.0,18999.0,CSP.2,COMBUSTION ENGINEERING INC,3569,22290.0,1950-01-01,1962-01-30,3224.0,1983.0,3091.936,2.946824457593688,9.491450499398674,9.0-10.0
45671,1983-12-30,11.0,15.0,23885.0,8.554216504675054,1983,9483.0,45671.0,SFA.1,SCIENTIFIC-ATLANTA INC,3663,87777.0,1968-01-30,2006-02-28,9483.0,1983.0,326.567,2.946824457593688,9.023570770362415,9.0-10.0
38914,1983-12-30,11.0,45.25,38121.0,9.236782868182894,1983,3480.0,38914.0,4622B,CERIDIAN CORP,8721,1124887.0,1963-03-06,2007-11-08,3480.0,1983.0,4582.777,2.946824457593688,9.706137133870254,9.0-10.0
57947,1983-12-30,10.0,31.25,12655.0,8.597112171174366,1983,9361.0,57947.0,SGA.1,SAGA CORP,5812,86158.0,1972-12-14,1986-06-20,9361.0,1983.0,978.757,2.946824457593688,9.066466436861727,9.0-10.0
17726,1983-12-30,11.0,37.375,13166.0,8.692035052088546,1983,3619.0,17726.0,CCK,CROWN HOLDINGS INC,3411,1219601.0,1962-01-31,,3619.0,1983.0,1298.001,2.946824457593688,9.161389317775907,9.0-10.0
77471,1983-12-30,10.0,46.75,16012.0,8.874227196641604,1983,10752.0,77471.0,TRGA.,TRUST CO OF GEORGIA,6020,99978.0,1972-12-14,1985-06-28,10752.0,1983.0,544.767,2.946824457593688,9.343581462328963,9.0-10.0
44601,1983-12-30,11.0,27.25,19616.0,8.727976959450983,1983,1913.0,44601.0,AVY,AVERY DENNISON CORP,2670,8818.0,1967-06-20,,1913.0,1983.0,805.223,2.946824457593688,9.197331225138342,9.0-10.0
25283,1983-12-30,11.0,19.75,38151.0,8.877073025970025,1983,9906.0,25283.0,NCE2,SOUTHWESTERN PUBLIC SVC CO,4911,92521.0,1954-08-31,1962-01-30,9906.0,1983.0,725.944,2.946824457593688,9.346427291657385,9.0-10.0
48549,1983-12-30,10.0,37.5,21936.0,8.915188705173156,1983,9581.0,48549.0,SED.1,SEDCO INC,1381,88686.0,1969-06-17,1984-12-31,9581.0,1983.0,560.189,2.946824457593688,9.384542970860515,9.0-10.0
26112,1983-12-30,11.0,39.75,39761.0,9.19879443147985,1983,3851.0,26112.0,DAL,DELTA AIR LINES INC,4512,27904.0,1962-01-31,2005-10-12,3851.0,1983.0,3616.413,2.946824457593688,9.668148697167211,9.0-10.0
44134,1983-12-30,11.0,31.5,12515.0,8.595741407733843,1983,6386.0,44134.0,KMT,KENNAMETAL INC,3540,55242.0,1967-01-23,,6386.0,1983.0,270.693,2.946824457593688,9.065095673421204,9.0-10.0
20730,1983-12-30,11.0,66.25,29676.0,9.293591245017767,1983,2529.0,20730.0,CBS.1,CBS INC,4833,18366.0,1950-01-01,1962-01-30,2529.0,1983.0,4458.34,2.946824457593688,9.762945510705126,9.0-10.0
48389,1983-12-30,11.0,38.0,23162.0,8.944559653894235,1983,10757.0,48389.0,UNS,UNS ENERGY CORP,4911,941138.0,1969-05-21,2014-08-15,10757.0,1983.0,367.37,2.946824457593688,9.413913919581596,9.0-10.0
17961,1983-12-30,11.0,31.125,14464.0,8.653397773235081,1983,2393.0,17961.0,BGGSQ,BRIGGS & STRATTON,3510,14195.0,1950-01-01,1962-01-30,2393.0,1983.0,613.806,2.946824457593688,9.122752038922442,9.0-10.0
17144,1983-12-30,11.0,52.25,47876.0,9.39820415309024,1983,5071.0,17144.0,GIS,GENERAL MILLS INC,2040,40704.0,1962-01-31,,5071.0,1983.0,5600.797,2.946824457593688,9.867558418777602,9.0-10.0
24432,1983-12-30,11.0,18.75,28321.0,8.725109856067855,1983,6334.0,24432.0,GXP,GREAT PLAINS ENERGY INC,4911,1143068.0,1951-01-01,1962-01-30,6334.0,1983.0,562.543,2.946824457593688,9.194464121755214,9.0-10.0
56485,1983-12-30,10.0,20.875,55481.0,9.063770764433022,1983,5775.0,56485.0,HT.,HUGHES TOOL CO,3533,49032.0,1972-12-22,1987-04-30,5775.0,1983.0,1157.341,2.946824457593688,9.533125030120381,9.0-10.0
44644,1983-12-30,11.0,35.5,35132.0,9.095931227135186,1983,1891.0,44644.0,ADP,AUTOMATIC DATA PROCESSING,7374,8670.0,1967-06-26,,1891.0,1983.0,752.825,2.946824457593688,9.565285492822547,9.0-10.0
32379,1983-12-30,11.0,33.875,14859.0,8.701868886584581,1983,5306.0,32379.0,GLK.1,GREAT LAKES CHEMICAL CORP,2890,43362.0,1966-01-31,2005-07-29,5306.0,1983.0,225.95,2.946824457593688,9.171223152271942,9.0-10.0
50956,1983-12-30,11.0,55.375,27006.0,9.17477400255325,1983,10815.0,50956.0,FG.1,USF&G CORP,6331,354396.0,1974-01-01,1974-01-30,10815.0,1983.0,2386.893,2.946824457593688,9.64412826824061,9.0-10.0
40360,1983-12-30,10.0,28.875,14634.0,8.625885043597576,1983,8650.0,40360.0,PNC.4,PNEUMO CORP,5411,79263.0,1964-12-31,1984-10-31,8650.0,1983.0,1216.261,2.946824457593688,9.095239309284935,9.0-10.0
53891,1983-12-30,11.0,47.25,7837.0,8.568551659613204,1983,7375.0,53891.0,MIDL,MIDLANTIC CORP,6020,793548.0,1972-12-14,1995-12-29,7375.0,1983.0,515.884,2.946824457593688,9.037905925300564,9.0-10.0
34833,1983-12-30,11.0,24.875,96465.0,9.380132858056212,1983,8068.0,34833.0,OXY,OCCIDENTAL PETROLEUM CORP,1311,797468.0,1962-07-02,,8068.0,1983.0,19115.598,2.946824457593688,9.849487123743572,9.0-10.0
25873,1983-12-30,10.0,29.5,12142.0,8.554112244515093,1983,1596.0,25873.0,AFN.3,AMERIFIN CORP,6799,46741.0,1962-01-31,1984-10-17,1596.0,1983.0,3.074,2.946824457593688,9.023466510202454,9.0-10.0
49373,1983-12-30,11.0,48.5,12150.0,8.770318016536594,1983,2269.0,49373.0,HRB,BLOCK H & R INC,7200,12659.0,1969-10-13,,2269.0,1983.0,399.928,2.946824457593688,9.239672282223953,9.0-10.0
14323,1983-12-30,11.0,39.0,9994.0,8.590803952133067,1983,1651.0,14323.0,ANDW,ANDREW CORP,3357,317093.0,1980-06-19,2007-12-31,1651.0,1983.0,174.116,2.946824457593688,9.060158217820426,9.0-10.0
17750,1983-12-30,11.0,92.0,22515.0,9.316259778644508,1983,6435.0,17750.0,KMB,KIMBERLY-CLARK CORP,2621,55785.0,1950-05-01,1962-01-30,6435.0,1983.0,3274.301,2.946824457593688,9.785614044331869,9.0-10.0
59408,1983-12-30,11.0,27.375,25633.0,8.846153565370702,1983,7647.0,59408.0,BAC,BANK OF AMERICA CORP,6020,70858.0,1969-01-02,,7647.0,1983.0,1252.486,2.946824457593688,9.315507831058063,9.0-10.0
66181,1983-12-30,11.0,26.25,24848.0,8.814420746126459,1983,5680.0,66181.0,HD,HOME DEPOT INC,5211,354950.0,1981-09-22,,5680.0,1983.0,256.184,2.946824457593688,9.28377501181382,9.0-10.0
60564,1983-12-30,10.0,36.125,10419.0,8.575633893795029,1983,8575.0,60564.0,3UAWGQ2,PIEDMONT AVIATION INC,4512,78441.0,1972-12-14,1987-10-30,8575.0,1983.0,942.503,2.946824457593688,9.04498815948239,9.0-10.0
23827,1983-12-30,11.0,23.625,17891.0,8.626006432893696,1983,6825.0,23827.0,LGE,LG&E ENERGY CORP,4931,861388.0,1951-01-01,1962-01-30,6825.0,1983.0,636.62,2.946824457593688,9.095360698581057,9.0-10.0
59425,1983-12-30,10.0,35.75,770.0,7.439766771309581,1983,8122.0,59425.0,OLGA,OLGA CO,2340,74300.0,1972-12-14,1984-05-31,8122.0,1983.0,67.085,2.946824457593688,7.909121036996941,<8.0
66617,1983-12-30,11.0,2.5625,4956.0,7.103795171767836,1983,9083.0,66617.0,REXI,RESOURCE AMERICA INC,6282,83402.0,1982-05-17,2016-09-30,9083.0,1983.0,4.912,2.946824457593688,7.573149437455196,<8.0
42876,1983-12-30,11.0,1.0,2143.0,6.331022171041829,1983,4547.0,42876.0,3FARF,FAIRFIELD-NOBLE CORP,2330,34277.0,1966-01-06,1990-02-28,4547.0,1983.0,0.474,2.946824457593688,6.800376436729189,<8.0
37218,1983-12-30,10.0,4.5625,873.0,6.600217121170101,1983,4837.0,37218.0,FBTR,FOR BETTER LIVING INC,3272,37946.0,1973-07-01,1978-01-30,4837.0,1983.0,31.608,2.946824457593688,7.0695713868574614,<8.0
75513,1983-12-30,10.0,3.875,6098.0,7.373459126871691,1983,10454.0,75513.0,TCGSQ,TERAK CORP,7373,714375.0,1983-11-03,1985-07-31,10454.0,1983.0,6.725,2.946824457593688,7.8428133925590515,<8.0
66261,1983-12-30,11.0,6.25,1812.0,7.05403821068487,1983,7016.0,66261.0,6303B,MARATHON OFFICE SUPPLY INC,5110,39735.0,1979-03-29,1988-07-29,7016.0,1983.0,24.041,2.946824457593688,7.52339247637223,<8.0
45823,1983-12-30,11.0,10.75,781.0,6.9240594981289245,1983,8460.0,45823.0,PSO.1,PENOBSCOT SHOE,3140,77326.0,1968-03-05,2000-01-31,8460.0,1983.0,18.225,2.946824457593688,7.393413763816285,<8.0
47563,1983-12-30,11.0,4.625,2322.0,7.030973952477607,1983,6408.0,47563.0,KVLM,KEVLIN CORP,3679,1129052.0,1982-07-12,1996-03-29,6408.0,1983.0,7.518,2.946824457593688,7.5003282181649675,<8.0
40425,1983-12-30,11.0,3.0,2575.0,6.887898488096872,1983,4954.0,40425.0,GNUC,GNI GROUP INC,4955,355269.0,1981-11-04,1998-07-31,4954.0,1983.0,2.559,2.946824457593688,7.357252753784232,<8.0
27693,1983-12-30,10.0,1.65625,7306.0,7.082805559156781,1983,3600.0,27693.0,3CBAG,CRESTED CORP,1381,25657.0,1980-10-13,1995-12-14,3600.0,1983.0,1.729,2.946824457593688,7.552159824844141,<8.0
31115,1983-12-30,10.0,1.5625,1561.0,6.38722292907853,1983,4133.0,31115.0,6439B,DYNATREND INC,8741,30845.0,1982-01-29,1989-03-31,4133.0,1983.0,3.03,2.946824457593688,6.85657719476589,<8.0
53188,1983-12-30,10.0,3.9375,1439.0,6.753281360734262,1983,6586.0,53188.0,LAND.1,LANE WOOD INC,3100,57662.0,1974-01-01,1979-01-30,6586.0,1983.0,46.897,2.946824457593688,7.2226356264216225,<8.0
64697,1983-12-30,11.0,19.375,1392.0,7.430880946452891,1983,8819.0,64697.0,PLFC,PULASKI FURNITURE CORP,2511,81112.0,1972-12-14,2000-05-31,8819.0,1983.0,59.795,2.946824457593688,7.9002352121402515,<8.0
32193,1983-12-30,10.0,10.5,443.0,6.667593025293008,1983,4291.0,32193.0,ETCO.,ELECTRONIC TABULATING CORP,7374,32282.0,1978-01-31,1984-06-15,4291.0,1983.0,5.689,2.946824457593688,7.136947290980368,<8.0
12024,1983-12-30,11.0,4.9375,1042.0,6.711374827598022,1983,5174.0,12024.0,GISH,GISH BIOMEDICAL INC,3841,700945.0,1982-11-01,2003-04-30,5174.0,1983.0,3.052,2.946824457593688,7.1807290932853824,<8.0
22585,1983-12-30,11.0,6.25,2027.0,7.102733766037084,1983,2918.0,22585.0,CREB,CHAMPION PARTS INC,3714,19161.0,1972-12-14,1996-06-06,2918.0,1983.0,94.685,2.946824457593688,7.572088031724444,<8.0
74641,1983-12-30,10.0,3.625,1350.0,6.689641779402018,1983,10335.0,74641.0,TANO.1,TANO CORP,3620,700994.0,1982-10-07,1984-06-29,10335.0,1983.0,20.734,2.946824457593688,7.158996045089379,<8.0
67775,1983-12-30,11.0,5.25,1318.0,6.840074713663948,1983,9264.0,67775.0,3ROYG,ROYAL BUSINESS GROUP INC,2452,312160.0,1979-09-14,1991-05-31,9264.0,1983.0,52.698,2.946824457593688,7.309428979351308,<8.0
43625,1983-12-30,11.0,1.875,9130.0,7.233472049598037,1983,9205.0,43625.0,RNTL,ROCKWOOD NATIONAL CORP,6552,84651.0,1974-04-01,1979-10-30,9205.0,1983.0,10.411,2.946824457593688,7.702826315285397,<8.0
79389,1983-12-30,10.0,3.6875,4384.0,7.208602574462533,1983,10995.0,79389.0,UWST.,UNITED WESTERN CORP,7011,230626.0,1981-07-15,1984-06-28,10995.0,1983.0,4.111,2.946824457593688,7.677956840149893,<8.0
59222,1983-12-30,11.0,20.875,860.0,7.254124935399208,1983,8109.0,59222.0,OLGR,OILGEAR CO,3590,74058.0,1974-01-01,1974-01-30,8109.0,1983.0,29.022,2.946824457593688,7.723479201086568,<8.0
37832,1983-12-30,11.0,18.0,829.0,7.17382703565358,1983,4918.0,37832.0,FFEX,FROZEN FOOD EXPRESS INDS,4213,39273.0,1972-12-14,,4918.0,1983.0,59.643,2.946824457593688,7.64318130134094,<8.0
48857,1983-12-30,10.0,3.0625,3982.0,7.08617735306398,1983,6607.0,48857.0,LSRME,LASERMETRICS INC,3690,57881.0,1981-06-18,1991-03-06,6607.0,1983.0,3.77,2.946824457593688,7.55553161875134,<8.0
27238,1983-12-30,10.0,6.375,2706.0,7.236807981367597,1983,11130.0,27238.0,VEN.1,VENDO CO,3585,103193.0,1962-01-31,1988-05-31,11130.0,1983.0,71.093,2.946824457593688,7.706162247054957,<8.0
48814,1983-12-30,10.0,0.96875,5725.0,6.743987206526293,1983,6601.0,48814.0,LMTI,LASER MASTER INTL INC,2750,700892.0,1983-03-31,1989-10-24,6601.0,1983.0,2.155,2.946824457593688,7.213341472213653,<8.0
72662,1983-12-30,10.0,4.5,4035.0,7.259056052833433,1983,10032.0,72662.0,STAS.,STARTEL CORP,3661,725572.0,1983-11-22,1992-08-31,10032.0,1983.0,4.984,2.946824457593688,7.728410318520793,<8.0
83118,1983-12-30,10.0,0.71875,11074.0,6.900882376873602,1983,11528.0,83118.0,4606B,WINCOM CORP,3620,715130.0,1983-03-29,1986-04-22,11528.0,1983.0,1.045,2.946824457593688,7.370236642560962,<8.0
70392,1983-12-30,10.0,0.625,11007.0,6.837548983819685,1983,9675.0,70392.0,3AWRI,AMERICAN WATER RESOURCES INC,6532,80040.0,1983-05-17,1991-01-31,9675.0,1983.0,15.927,2.946824457593688,7.306903249507045,<8.0
47272,1983-12-30,10.0,0.45313,14283.0,6.811042252297775,1983,6366.0,47272.0,4545B,KEE EXPLORATION INC,1311,316900.0,1981-01-01,1981-01-29,6366.0,1983.0,0.826,2.946824457593688,7.280396517985135,<8.0
22913,1983-12-30,11.0,6.25,3163.0,7.295979209259798,1983,2951.0,22913.0,DLPX,DELPHAX TECHNOLOGIES INC,3555,350692.0,1983-01-31,2008-05-07,2951.0,1983.0,1.333,2.946824457593688,7.765333474947158,<8.0
72040,1983-12-30,10.0,1.03125,4040.0,6.619745326668586,1983,9924.0,72040.0,CANP,CANADIAN PIPER AIR CORP,3572,313261.0,1980-02-26,1992-10-08,9924.0,1983.0,1.047,2.946824457593688,7.0890995923559466,<8.0
71811,1983-12-30,11.0,21.625,610.0,7.120285951147619,1983,9903.0,71811.0,SWEL,SOUTHWESTERN ELEC SERVICE,4911,92488.0,1972-12-14,1993-06-30,9903.0,1983.0,48.534,2.946824457593688,7.5896402168349795,<8.0
28506,1983-12-30,10.0,11.25,488.0,6.739572344450092,1983,3742.0,28506.0,DNNR,DANNERS INC,5331,26851.0,1972-12-14,1987-12-31,3742.0,1983.0,166.066,2.946824457593688,7.2089266101374525,<8.0
52725,1983-12-30,10.0,5.4375,3640.0,7.29650065361175,1983,7234.0,52725.0,MGTC,MEGATECH CORP,3575,64708.0,1981-05-14,1987-01-13,7234.0,1983.0,1.864,2.946824457593688,7.76585491929911,<8.0
38085,1983-12-30,11.0,12.125,2034.0,7.392032695861027,1983,4972.0,38085.0,OPTX.1,NETOPTIX CORP,3827,711425.0,1983-02-01,2000-05-31,4972.0,1983.0,15.91,2.946824457593688,7.861386961548387,<8.0
12707,1983-12-30,10.0,2.65625,3584.0,6.978636948384475,1983,1423.0,12707.0,4643B,AMERICAN COMMUNITY SERVICES,8050,707611.0,1983-04-05,1986-05-30,1423.0,1983.0,1.642,2.946824457593688,7.447991214071835,<8.0
41436,1983-12-30,10.0,25.125,735.0,7.26639340951274,1983,5562.0,41436.0,HFIN.,HEIGHTS FINANCE CORP,6141,46591.0,1973-11-01,1977-11-29,5562.0,1983.0,27.059,2.946824457593688,7.7357476752001,<8.0
61727,1983-12-30,11.0,14.5,1638.0,7.375681899659375,1983,2919.0,61727.0,6087B,CHAMPION PRODUCTS INC,2253,19162.0,1972-12-14,1989-03-20,2919.0,1983.0,105.897,2.946824457593688,7.845036165346735,<8.0
29445,1983-12-30,10.0,2.15625,6431.0,7.141977622000117,1983,3873.0,29445.0,5129B,DENTAL WORLD CENTER INC,8000,317341.0,1980-10-27,1986-11-28,3873.0,1983.0,1.375,2.946824457593688,7.611331887687477,<8.0
31457,1983-12-30,11.0,1.875,735.0,6.139288611147933,1983,4182.0,31457.0,3WRKSE,WORKSAFE INDUSTRIES INC,3842,31079.0,1979-01-31,2000-11-29,4182.0,1983.0,10.996,2.946824457593688,6.608642876835293,<8.0
52995,1983-12-30,10.0,0.09375,12367.0,6.064235637188104,1983,7265.0,52995.0,4140B,MERIT ENERGY,1311,1114734.0,1981-01-09,1984-07-31,7265.0,1983.0,0.267,2.946824457593688,6.533589902875464,<8.0
58528,1983-12-30,10.0,9.0,1574.0,7.15124723746237,1983,7871.0,58528.0,4657B,NEWBERY CORP,1731,71725.0,1972-12-14,1987-08-31,7871.0,1983.0,67.0,2.946824457593688,7.6206015031497305,<8.0
33961,1983-12-30,11.0,4.625,3226.0,7.173776100127994,1983,9292.0,33961.0,RBW.1,R B & W CORP,5072,61927.0,1968-01-31,1995-04-28,9292.0,1983.0,137.894,2.946824457593688,7.643130365815354,<8.0
40476,1983-12-30,11.0,5.375,3218.0,7.237964508350654,1983,5397.0,40476.0,HHOT,H & H OIL TOOL CO,7359,355902.0,1981-12-09,1994-09-30,5397.0,1983.0,15.643,2.946824457593688,7.707318774038014,<8.0
27247,1983-12-30,10.0,0.9375,3991.0,6.573053004183779,1983,3519.0,27247.0,CDAQE,CORDATUM INC,7371,713996.0,1989-09-05,1990-07-27,3519.0,1983.0,1.205,2.946824457593688,7.0424072698711395,<8.0
67492,1983-12-30,10.0,4.5,685.0,6.488903085267769,1983,9214.0,67492.0,ROFF,ROFFLER INDUSTRIES INC,2844,84733.0,1973-02-01,1979-01-30,9214.0,1983.0,7.698,2.946824457593688,6.9582573509551295,<8.0
17670,1983-09-30,10.0,29.4375,699.0,7.313378100218653,1983,1375.0,17670.0,ADSO.1,AMDISCO CORP,9995,4786.0,1962-01-31,1983-10-31,1375.0,1983.0,0.0,2.946824457593688,7.782732365906013,<8.0
61488,1983-12-30,11.0,6.25,3624.0,7.355068206348851,1983,8383.0,61488.0,PTLX,PATLEX CORP,6794,76057.0,1980-02-06,1992-12-11,8383.0,1983.0,0.904,2.946824457593688,7.824422472036211,<8.0
65824,1983-12-30,10.0,5.375,5372.0,7.460514472584321,1983,11647.0,65824.0,YCO,YARDNEY CORP,3690,108865.0,1973-11-01,1979-01-30,11647.0,1983.0,22.207,2.946824457593688,7.929868738271681,<8.0
62965,1983-11-30,10.0,0.75,2601.0,6.290201615587573,1983,8429.0,62965.0,4054B,PENINSULA RESOURCES CORP,1381,77069.0,1977-01-21,1983-12-20,8429.0,1983.0,9.528,2.946824457593688,6.759555881274933,<8.0
15720,1983-12-30,11.0,39.75,100740.0,9.602539079514182,1983,9846.0,15720.0,EIX,EDISON INTERNATIONAL,4911,827052.0,1951-01-01,1962-01-30,9846.0,1983.0,4465.535,2.946824457593688,10.071893345201541,>=10.0
14891,1983-12-30,11.0,31.625,173686.0,9.73979534763509,1983,11038.0,14891.0,UCL.1,UNOCAL CORP,1311,716039.0,1950-01-01,1962-01-30,11038.0,1983.0,10065.5,2.946824457593688,10.209149613322449,>=10.0
66800,1983-12-30,11.0,64.25,72612.0,9.668881530983384,1983,1487.0,66800.0,AIG,AMERICAN INTERNATIONAL GROUP,6331,5272.0,1972-12-14,,1487.0,1983.0,3996.48,2.946824457593688,10.138235796670745,>=10.0
24942,1983-12-30,11.0,43.125,84626.0,9.562232921732178,1983,8972.0,24942.0,RTN,RAYTHEON CO,3812,1047122.0,1952-09-15,1962-02-27,8972.0,1983.0,5937.262,2.946824457593688,10.03158718741954,>=10.0
18403,1983-12-30,11.0,56.625,73000.0,9.616331075141344,1983,8446.0,18403.0,JCPNQ,PENNEY (J C) CO,5311,1166126.0,1950-02-01,1962-01-30,8446.0,1983.0,12647.0,2.946824457593688,10.085685340828704,>=10.0
13901,1983-12-30,11.0,71.75,124983.0,9.952672850347827,1983,8543.0,13901.0,MO,ALTRIA GROUP INC,2111,764180.0,1950-01-01,1962-01-30,8543.0,1983.0,9465.594,2.946824457593688,10.422027116035188,>=10.0
27051,1983-12-30,11.0,114.375,35834.0,9.612626396428643,1983,1608.0,27051.0,AMP.2,AMP INC,3678,6164.0,1962-01-31,1999-04-01,1608.0,1983.0,1515.46,2.946824457593688,10.081980662116003,>=10.0
11308,1983-12-30,11.0,53.5,136353.0,9.863018479627904,1983,3144.0,11308.0,KO,COCA-COLA CO,2086,21344.0,1950-01-01,1962-01-30,3144.0,1983.0,6828.98,2.946824457593688,10.332372745315265,>=10.0
55976,1983-12-30,11.0,39.0,139453.0,9.7354924685431,1983,11259.0,55976.0,WMT,WALMART INC,5331,104169.0,1972-11-20,,11259.0,1983.0,4666.895,2.946824457593688,10.204846734230461,>=10.0
43123,1983-12-30,11.0,167.25,20371.0,9.532378475215287,1983,10405.0,43123.0,ATI,ALLEGHENY TECHNOLOGIES INC,3350,1018963.0,1966-05-02,,10405.0,1983.0,2979.0,2.946824457593688,10.001732740902646,>=10.0
19561,1983-12-30,11.0,43.75,96961.0,9.6275751432672,1983,2285.0,19561.0,BA,BOEING CO,3721,12927.0,1950-01-01,1962-01-30,2285.0,1983.0,11129.0,2.946824457593688,10.096929408954558,>=10.0
11703,1983-12-30,11.0,52.0,238868.0,10.094161316933173,1983,4087.0,11703.0,DD.2,DU PONT (E I) DE NEMOURS,2820,30554.0,1962-01-31,2017-08-31,4087.0,1983.0,35247.0,2.946824457593688,10.563515582620532,>=10.0
18542,1983-12-30,11.0,47.25,95154.0,9.652828862340776,1983,2817.0,18542.0,CAT,CATERPILLAR INC,3531,18230.0,1962-01-31,,2817.0,1983.0,5424.0,2.946824457593688,10.122183128028137,>=10.0
26390,1983-12-30,11.0,56.5,83295.0,9.672667380347686,1983,9775.0,26390.0,SKB,SMITHKLINE BECKMAN CORP,2834,852138.0,1962-01-31,1989-07-26,9775.0,1983.0,2835.39,2.946824457593688,10.142021646035047,>=10.0
18411,1983-12-30,11.0,16.375,229590.0,9.575134276712935,1983,9850.0,18411.0,SO,SOUTHERN CO,4911,92122.0,1962-02-28,,9850.0,1983.0,5418.039,2.946824457593688,10.044488542400295,>=10.0
19393,1983-12-30,11.0,42.25,136335.0,9.760434075764431,1983,2403.0,19393.0,BMY,BRISTOL-MYERS SQUIBB CO,2834,14272.0,1950-01-01,1962-01-30,2403.0,1983.0,3917.0,2.946824457593688,10.22978834145179,>=10.0
14541,1983-12-30,11.0,34.625,342109.0,10.073554281568656,1983,2991.0,14541.0,CVX,CHEVRON CORP,2911,93410.0,1962-01-31,,2991.0,1983.0,27342.008,2.946824457593688,10.542908547256015,>=10.0
12060,1983-12-30,11.0,58.625,454631.0,10.425741901432202,1983,5047.0,12060.0,GE,GENERAL ELECTRIC CO,9997,40545.0,1950-01-01,1962-01-30,5047.0,1983.0,26797.008,2.946824457593688,10.895096167119561,>=10.0
48506,1983-12-30,11.0,62.0,56391.0,9.543601485640629,1983,4094.0,48506.0,DNB,DUN & BRADSTREET HOLDNGS INC,7323,1799208.0,1969-06-12,2000-10-02,4094.0,1983.0,1509.588,2.946824457593688,10.01295575132799,>=10.0
12490,1983-12-30,11.0,122.0,610725.0,10.872205528859286,1983,6066.0,12490.0,IBM,INTL BUSINESS MACHINES CORP,7370,51143.0,1950-01-01,1962-01-30,6066.0,1983.0,40180.012,2.946824457593688,11.341559794546647,>=10.0
39917,1983-12-30,11.0,33.75,131710.0,9.647892526919618,1983,11456.0,39917.0,WY,WEYERHAEUSER CO,2400,106535.0,1963-12-06,,11456.0,1983.0,4882.625,2.946824457593688,10.117246792606977,>=10.0
14322,1983-12-30,11.0,37.125,354567.0,10.119364775133263,1983,9563.0,14322.0,S.1,SEARS ROEBUCK & CO,5311,319256.0,1950-02-01,1962-01-30,9563.0,1983.0,35882.797,2.946824457593688,10.588719040820624,>=10.0
13928,1983-12-30,11.0,34.5,153223.0,9.72314305634472,1983,8549.0,13928.0,COP,CONOCOPHILLIPS,1311,1163165.0,1950-01-01,1962-01-30,8549.0,1983.0,15249.004,2.946824457593688,10.192497322032079,>=10.0
